bikeID,Age,Gender,TripDuration,StartStation,EndStation
18072,35,MALE,00:21:04,Lewis Ave & Decatur St,Montrose Ave & Bushwick Ave
21698,58,MALE,00:14:04,Canal St & Rutgers St,West St & Chambers St
23721,55,FEMALE,00:13:28,Canal St & Rutgers St,West St & Chambers St
22072,67,MALE,00:18:17,5 Ave & E 73 St,W 24 St & 7 Ave
23856,45,MALE,00:10:13,E 7 St & Avenue A,LaGuardia Pl & W 3 St
16206,32,MALE,00:23:44,Leonard St & Church St,2 Ave & E 31 St
22093,36,MALE,00:10:34,Bank St & Hudson St,12 Ave & W 40 St
22174,32,MALE,00:09:34,W 49 St & 8 Ave,E 52 St & 2 Ave
17927,32,FEMALE,00:10:19,Allen St & E Houston St,Catherine St & Monroe St
23941,34,FEMALE,00:32:12,Suffolk St & Stanton St,N 11 St & Wythe Ave
23932,36,FEMALE,00:31:52,Suffolk St & Stanton St,N 11 St & Wythe Ave
21115,35,MALE,00:20:50,Division Ave & Hooper St,Hanson Pl & St Felix St
14529,38,MALE,00:16:11,Broadway & W 32 St,E 2 St & 2 Ave
22637,41,MALE,00:26:52,Little West St & 1 Pl,E 12 St & 3 Ave
23612,41,MALE,00:11:58,Lafayette Ave & Fort Greene Pl,Myrtle Ave & Marcy Ave
14652,67,FEMALE,00:23:51,Avenue D & E 12 St,Mott St & Prince St
18739,49,MALE,00:08:35,East End Ave & E 86 St,E 85 St & 3 Ave
16392,40,MALE,00:08:24,Great Jones St,W 11 St & 6 Ave
22231,40,MALE,00:18:04,S 5 Pl & S 4 St,6 Ave & Broome St
20100,34,MALE,00:15:54,1 Ave & E 15 St,1 Ave & E 68 St
16356,53,MALE,00:42:45,Allen St & Rivington St,Allen St & E Houston St
21903,64,FEMALE,00:13:05,Forsyth St & Canal St,Avenue D & E 8 St
22505,62,MALE,00:13:53,E 39 St & 3 Ave,11 Ave & W 27 St
23562,50,FEMALE,00:09:48,E 48 St & 3 Ave,Lexington Ave & E 29 St
24060,58,MALE,00:10:29,E 9 St & Avenue C,Lafayette St & E 8 St
23411,46,MALE,00:20:52,Front St & Gold St,Driggs Ave & Lorimer St
19336,53,MALE,00:14:18,W 16 St & The High Line,W 53 St & 10 Ave
16213,46,MALE,00:18:08,Broad St & Bridge St,Laight St & Hudson St
17383,37,MALE,00:17:37,E 6 St & Avenue B,Union Ave & Jackson St
21017,43,MALE,00:08:31,W 21 St & 6 Ave,E 20 St & 2 Ave
23426,70,MALE,00:15:54,E 84 St & 1 Ave,E 37 St & Lexington Ave
19809,44,FEMALE,00:11:13,31 St & Thomson Ave,Center Blvd & Borden Ave
24280,43,MALE,00:11:04,31 St & Thomson Ave,Center Blvd & Borden Ave
22200,40,MALE,00:10:22,E 7 St & Avenue A,E 20 St & Park Ave
19698,42,MALE,00:09:05,Front St & Washington St,Henry St & Atlantic Ave
16215,32,MALE,00:13:42,Allen St & Hester St,Johnson St & Gold St
21992,39,MALE,00:10:26,Columbus Ave & W 72 St,8 Ave & W 33 St
24157,33,MALE,00:44:37,Pitt St & Stanton St,E 20 St & 2 Ave
22777,61,MALE,00:11:46,W 27 St & 7 Ave,St Marks Pl & 1 Ave
15385,43,MALE,00:08:53,W 21 St & 6 Ave,E 4 St & 2 Ave
24351,52,MALE,00:18:32,6 Ave & W 33 St,1 Ave & E 62 St
22843,65,FEMALE,00:10:30,W 13 St & 5 Ave,E 10 St & Avenue A
23697,43,MALE,00:11:11,Lafayette St & E 8 St,W 26 St & 8 Ave
23504,67,MALE,00:09:49,W 13 St & 5 Ave,E 6 St & Avenue B
23665,46,MALE,00:10:38,E 2 St & Avenue B,W 4 St & 7 Ave S
23022,34,MALE,00:22:46,W 46 St & 11 Ave,1 Ave & E 15 St
24036,42,MALE,00:11:11,Bushwick Ave & Powers St,Greenpoint Ave & Manhattan Ave
19729,71,MALE,00:33:08,W 29 St & 9 Ave,Catherine St & Monroe St
22040,70,MALE,00:09:01,Howard St & Centre St,Columbia St & Rivington St
14679,65,MALE,00:12:48,Hudson St & Reade St,Lispenard St & Broadway
22295,38,FEMALE,00:19:54,Centre St & Chambers St,W 17 St & 8 Ave
16380,43,MALE,00:44:15,Cleveland Pl & Spring St,Lexington Ave & E 24 St
19919,33,MALE,00:09:12,9 Ave & W 16 St,E 25 St & 2 Ave
20530,38,FEMALE,00:28:56,E 10 St & Avenue A,W 52 St & 9 Ave
16220,41,MALE,00:23:01,Lexington Ave & E 29 St,E 14 St & Avenue B
20588,63,MALE,00:26:07,Columbus Ave & W 72 St,Broadway & W 32 St
23283,58,FEMALE,00:28:32,Columbus Ave & W 72 St,6 Ave & W 33 St
16167,51,MALE,00:10:50,Broadway & W 60 St,W 84 St & Columbus Ave
24262,52,FEMALE,00:27:26,Broadway & Berry St,Front St & Gold St
22052,44,MALE,00:09:28,W 17 St & 8 Ave,W 43 St & 10 Ave
19081,38,MALE,00:17:28,Allen St & E Houston St,W 37 St & 10 Ave
16313,48,MALE,00:11:33,DeKalb Ave & Vanderbilt Ave,Macon St & Nostrand Ave
17929,47,MALE,00:10:46,Broadway & E 14 St,E 33 St & 2 Ave
23410,45,MALE,00:10:21,E 13 St & Avenue A,Greenwich Ave & 8 Ave
17768,37,MALE,00:09:52,Perry St & Bleecker St,Lafayette St & E 8 St
22772,41,FEMALE,00:09:05,Little West St & 1 Pl,West St & Chambers St
24129,37,MALE,00:08:51,Little West St & 1 Pl,West St & Chambers St
17956,42,MALE,00:09:20,Lafayette St & E 8 St,E 32 St & Park Ave
22544,37,MALE,00:32:37,46 Ave & 5 St,Fulton St & Washington Ave
22861,35,FEMALE,00:08:32,Lafayette St & E 8 St,E 32 St & Park Ave
23570,45,MALE,00:19:26,6 Ave & W 33 St,W 84 St & Broadway
21254,38,MALE,00:13:55,W 43 St & 6 Ave,5 Ave & E 29 St
14607,41,MALE,00:09:08,Fulton St & Broadway,Allen St & Hester St
22554,57,MALE,00:10:44,W 37 St & 10 Ave,Pershing Square North
22417,51,MALE,00:09:26,Broadway & W 24 St,St Marks Pl & 2 Ave
22475,43,MALE,00:11:36,W 52 St & 9 Ave,9 Ave & W 16 St
22074,35,MALE,00:20:06,W 20 St & 11 Ave,Bus Slip & State St
23643,72,FEMALE,00:11:06,Cleveland Pl & Spring St,W 13 St & 6 Ave
20013,31,MALE,00:09:55,W 20 St & 8 Ave,St Marks Pl & 1 Ave
16863,32,FEMALE,00:10:59,W 13 St & Hudson St,St Marks Pl & 1 Ave
19644,32,MALE,00:13:08,Lafayette St & E 8 St,Division St & Bowery
23310,32,FEMALE,00:13:02,Lafayette St & E 8 St,Division St & Bowery
19656,41,MALE,00:46:27,Atlantic Ave & Fort Greene Pl,W 14 St & The High Line
24057,37,MALE,00:52:18,Allen St & Rivington St,Fulton St & Washington Ave
24060,58,MALE,00:20:30,Lafayette St & E 8 St,Greenwich St & W Houston St
24072,72,MALE,00:11:03,Grand Army Plaza & Central Park S,5 Ave & E 78 St
23845,45,MALE,00:13:08,Washington Pl & Broadway,Greenwich St & Warren St
17724,44,MALE,00:11:24,Leonard St & Church St,St Marks Pl & 1 Ave
14774,45,MALE,00:08:25,W 22 St & 8 Ave,W 39 St & 9 Ave
20367,40,MALE,00:28:22,Broadway & E 14 St,Fulton St & Grand Ave
24056,40,MALE,00:08:52,St Marks Pl & 1 Ave,Allen St & Hester St
21988,61,MALE,00:10:12,Carmine St & 6 Ave,W 22 St & 8 Ave
20178,45,FEMALE,00:10:28,E 17 St & Broadway,1 Ave & E 18 St
18860,43,MALE,00:09:58,Lafayette St & Jersey St,E 7 St & Avenue A
23788,40,FEMALE,00:09:35,Lafayette St & Jersey St,E 7 St & Avenue A
19039,48,MALE,00:15:01,Washington St & Gansevoort St,Rivington St & Chrystie St
23523,45,MALE,00:11:20,Clinton St & Grand St,1 Ave & E 18 St
20202,66,MALE,00:13:57,E 4 St & 2 Ave,9 Ave & W 16 St
24019,37,MALE,00:20:38,Cliff St & Fulton St,E 4 St & 2 Ave
23762,44,MALE,00:09:21,W 37 St & 5 Ave,10 Ave & W 28 St
22933,30,MALE,00:08:37,E 16 St & 5 Ave,E 4 St & 2 Ave
22534,31,MALE,00:18:02,Watts St & Greenwich St,E 14 St & Avenue B
18952,71,MALE,00:09:55,E 17 St & Broadway,LaGuardia Pl & W 3 St
23592,32,MALE,00:13:32,Carmine St & 6 Ave,2 Ave & E 31 St
15292,37,FEMALE,00:20:14,Henry St & Grand St,W 13 St & 6 Ave
22314,44,MALE,00:08:36,W 22 St & 8 Ave,E 31 St & 3 Ave
22860,51,MALE,00:13:52,10 Ave & W 28 St,Christopher St & Greenwich St
19074,35,MALE,00:27:08,E 14 St & Avenue B,S 5 Pl & S 4 St
22112,37,MALE,00:21:08,E 84 St & 1 Ave,E 43 St & 2 Ave
16709,70,MALE,00:11:47,E 6 St & Avenue D,Forsyth St & Broome St
21625,35,MALE,00:09:47,E 47 St & 1 Ave,Broadway & W 32 St
14622,42,MALE,00:13:41,W 22 St & 8 Ave,W 42 St & 8 Ave
15762,39,FEMALE,00:09:12,Christopher St & Greenwich St,E 10 St & 5 Ave
22607,65,MALE,00:35:44,W 16 St & The High Line,E 39 St & 2 Ave
16571,55,MALE,00:11:28,Carmine St & 6 Ave,Allen St & E Houston St
20588,37,MALE,00:08:31,Broadway & W 32 St,W 18 St & 6 Ave
14569,47,FEMALE,00:10:33,Carmine St & 6 Ave,Allen St & E Houston St
19908,41,MALE,00:18:37,W 14 St & The High Line,E 6 St & Avenue B
24146,54,MALE,00:13:32,S 5 Pl & S 4 St,E 6 St & Avenue B
22307,35,MALE,00:15:53,11 Ave & W 59 St,W 27 St & 7 Ave
17350,57,FEMALE,00:11:37,Lexington Ave & E 24 St,E 2 St & 2 Ave
18452,51,MALE,00:09:47,E 2 St & 2 Ave,Canal St & Rutgers St
19003,49,MALE,00:14:40,W 38 St & 8 Ave,E 20 St & 2 Ave
21170,52,MALE,00:30:52,Montrose Ave & Bushwick Ave,Greenwich St & Warren St
15365,47,MALE,00:13:10,W 25 St & 6 Ave,W 43 St & 10 Ave
16392,69,MALE,00:10:07,W 11 St & 6 Ave,St Marks Pl & 1 Ave
20373,34,FEMALE,00:09:27,Carmine St & 6 Ave,E 2 St & Avenue C
20215,48,MALE,00:08:38,Stanton St & Chrystie St,1 Ave & E 15 St
23103,47,FEMALE,00:09:21,W 11 St & 6 Ave,St Marks Pl & 1 Ave
23736,31,MALE,00:24:45,11 Ave & W 59 St,Broadway & E 14 St
19297,58,MALE,00:11:39,Mercer St & Spring St,W 17 St & 8 Ave
21320,64,FEMALE,00:10:04,W 45 St & 8 Ave,Broadway & W 29 St
20588,41,MALE,00:11:11,W 18 St & 6 Ave,W 38 St & 8 Ave
20759,42,MALE,00:09:41,Great Jones St,W 11 St & 6 Ave
16426,47,MALE,00:13:32,Leonard St & Meeker Ave,Leonard St & Grand St
22123,58,FEMALE,00:08:33,1 Ave & E 15 St,E 3 St & 1 Ave
21966,33,MALE,00:19:34,Division St & Bowery,W 16 St & The High Line
22067,46,MALE,00:14:08,W 37 St & 5 Ave,1 Ave & E 68 St
15249,41,FEMALE,00:25:11,Wythe Ave & Metropolitan Ave,E 3 St & 1 Ave
17079,38,MALE,00:29:19,E 85 St & 3 Ave,Broadway & W 32 St
22933,62,MALE,00:09:14,E 4 St & 2 Ave,W 13 St & 7 Ave
20615,32,MALE,00:08:50,Cadman Plaza West & Montague St,Dean St & 4 Ave
16764,44,MALE,00:11:18,Hudson St & Reade St,Bank St & Hudson St
18662,41,MALE,00:29:47,Mercer St & Bleecker St,E 72 St & York Ave
23746,35,MALE,00:12:47,Forsyth St & Canal St,E 2 St & Avenue C
17510,40,FEMALE,00:14:23,Frost St & Meeker St,Nostrand Ave & Myrtle Ave
16356,40,MALE,00:08:57,Allen St & E Houston St,Leonard St & Church St
23717,44,MALE,00:36:22,Milton St & Franklin St,E 80 St & 2 Ave
23431,36,MALE,00:13:11,W 13 St & Hudson St,E 6 St & Avenue B
18919,27,MALE,00:10:55,Broadway & W 24 St,E 2 St & 2 Ave
20143,59,MALE,00:09:27,N 8 St & Driggs Ave,Nassau Ave & Russell St
24503,41,MALE,00:09:08,Grand Army Plaza & Central Park S,Pershing Square North
23708,37,MALE,00:23:27,Scholes St & Manhattan Ave,Sullivan St & Washington Sq
18740,33,MALE,00:10:37,W 25 St & 6 Ave,W 14 St & The High Line
22967,34,MALE,00:19:31,W 13 St & Hudson St,W 56 St & 6 Ave
18781,48,MALE,00:09:19,Cleveland Pl & Spring St,E 15 St & 3 Ave
19417,43,MALE,00:30:58,Washington Ave & Greene Ave,Nassau Ave & Russell St
23645,63,MALE,00:09:39,MacDougal St & Prince St,E 6 St & Avenue B
21990,42,MALE,00:10:42,W 4 St & 7 Ave S,Avenue D & E 3 St
22121,49,MALE,00:17:39,Montrose Ave & Bushwick Ave,N 8 St & Driggs Ave
21383,49,MALE,00:18:35,Perry St & Bleecker St,Canal St & Rutgers St
16949,39,FEMALE,00:10:57,Wythe Ave & Metropolitan Ave,Montrose Ave & Bushwick Ave
23669,44,MALE,00:09:33,S 4 St & Wythe Ave,Washington Ave & Park Ave
19425,38,MALE,00:10:10,W 37 St & 5 Ave,W 52 St & 9 Ave
22545,31,MALE,00:14:39,W 38 St & 8 Ave,St Marks Pl & 2 Ave
23431,70,FEMALE,00:09:54,E 6 St & Avenue B,Madison St & Clinton St
21254,33,MALE,00:09:27,Broadway & E 22 St,Sullivan St & Washington Sq
22873,49,MALE,00:21:23,St Marks Pl & 2 Ave,Stagg St & Union Ave
22762,33,FEMALE,00:47:07,N 6 St & Bedford Ave,Kent Ave & S 11 St
19171,42,FEMALE,00:17:10,MacDougal St & Prince St,E 4 St & 2 Ave
17298,38,FEMALE,00:16:03,10 Ave & W 28 St,W 74 St & Columbus Ave
24173,53,MALE,00:39:35,Liberty St & Broadway,Columbus Ave & W 72 St
23761,41,MALE,00:29:33,W 14 St & The High Line,Riverside Dr & W 82 St
24158,39,MALE,00:11:19,W 20 St & 7 Ave,W 39 St & 9 Ave
16449,39,MALE,00:14:44,Lafayette St & E 8 St,W 22 St & 10 Ave
18220,39,FEMALE,00:14:06,Lafayette St & E 8 St,W 22 St & 10 Ave
23926,39,MALE,00:10:16,W 22 St & 8 Ave,E 23 St & 1 Ave
20613,54,MALE,00:29:35,LaGuardia Pl & W 3 St,W 82 St & Central Park West
16284,41,MALE,00:21:06,York St & Jay St,N 8 St & Driggs Ave
24083,34,FEMALE,00:16:56,Broadway & W 51 St,1 Ave & E 78 St
23128,36,MALE,00:28:52,W 14 St & The High Line,1 Ave & E 62 St
15719,36,MALE,00:16:04,W 20 St & 7 Ave,Allen St & Rivington St
22444,36,MALE,00:14:25,E 4 St & 2 Ave,E 51 St & 1 Ave
23736,28,MALE,00:11:13,Broadway & E 14 St,Elizabeth St & Hester St
22860,58,MALE,00:23:13,Christopher St & Greenwich St,W 52 St & 9 Ave
22443,47,MALE,00:14:10,W 31 St & 7 Ave,Barrow St & Hudson St
19592,36,MALE,00:10:43,W 13 St & 6 Ave,E 13 St & Avenue A
24271,43,MALE,00:20:25,Perry St & Bleecker St,1 Ave & E 15 St
18076,53,MALE,00:15:21,E 67 St & Park Ave,E 20 St & 2 Ave
15715,59,FEMALE,00:11:14,Lafayette St & E 8 St,W 24 St & 7 Ave
23793,49,MALE,00:08:54,N 6 St & Bedford Ave,India St & Manhattan Ave
17177,44,MALE,00:09:46,W 17 St & 8 Ave,W 38 St & 8 Ave
23819,51,MALE,00:15:37,E 2 St & Avenue B,Broadway & Berry St
19150,39,FEMALE,00:10:54,India St & East River,Banker St & Meserole Ave
24239,54,MALE,00:29:20,DeKalb Ave & Skillman St,Mott St & Prince St
16560,33,MALE,00:24:11,Lafayette St & E 8 St,W 52 St & 9 Ave
16538,38,MALE,00:10:31,India St & East River,Banker St & Meserole Ave
17639,48,FEMALE,00:28:21,DeKalb Ave & Skillman St,Mott St & Prince St
22505,46,MALE,00:16:07,Bank St & Washington St,E 39 St & 2 Ave
23410,54,MALE,00:26:30,Greenwich Ave & 8 Ave,Clark St & Henry St
22283,63,MALE,00:19:12,E 41 St & Madison Ave,Cleveland Pl & Spring St
23065,36,FEMALE,00:08:41,N 6 St & Bedford Ave,Leonard St & Grand St
17768,34,MALE,00:09:31,Lafayette St & E 8 St,MacDougal St & Prince St
19602,63,MALE,00:35:52,Broadway & W 51 St,E 3 St & 1 Ave
20361,36,FEMALE,00:11:09,Metropolitan Ave & Meeker Ave,Willoughby Ave & Tompkins Ave
21972,39,MALE,00:24:11,Myrtle Ave & Marcy Ave,E 3 St & 1 Ave
16419,53,MALE,00:14:08,W 22 St & 8 Ave,W 52 St & 9 Ave
22728,42,MALE,00:10:02,W 20 St & 7 Ave,E 48 St & 3 Ave
14976,82,MALE,00:09:19,E 7 St & Avenue A,Norfolk St & Broome St
24256,33,MALE,00:47:11,Myrtle Ave & Lewis Ave,Kingston Ave & Herkimer St
22165,36,MALE,00:09:52,E 2 St & Avenue B,E 27 St & 1 Ave
19250,46,MALE,02:44:21,W 11 St & 6 Ave,Amsterdam Ave & W 73 St
24221,46,MALE,00:25:27,E 2 St & 2 Ave,W 52 St & 9 Ave
23936,38,FEMALE,00:12:32,Banker St & Meserole Ave,Stagg St & Union Ave
15747,40,MALE,00:19:30,E 17 St & Broadway,W 52 St & 9 Ave
23500,68,MALE,00:20:51,Allen St & Rivington St,9 Ave & W 18 St
22831,74,MALE,00:12:46,W 15 St & 7 Ave,W 56 St & 6 Ave
20344,49,FEMALE,00:13:27,E 11 St & 2 Ave,Stanton St & Chrystie St
24251,38,FEMALE,00:17:51,W 17 St & 8 Ave,E 2 St & 2 Ave
21956,28,MALE,00:08:37,Broadway & E 22 St,LaGuardia Pl & W 3 St
21502,32,MALE,00:10:04,Lafayette St & Jersey St,E 11 St & 2 Ave
24173,62,MALE,00:19:29,Columbus Ave & W 72 St,East End Ave & E 86 St
24343,47,MALE,00:15:05,E 14 St & Avenue B,E 55 St & 2 Ave
15885,38,MALE,00:20:53,Broadway & Berry St,Macon St & Nostrand Ave
16310,37,MALE,00:10:30,5 Ave & E 29 St,E 20 St & FDR Drive
23796,59,MALE,00:10:47,St Marks Pl & 1 Ave,W 4 St & 7 Ave S
23612,35,MALE,00:10:34,Myrtle Ave & Marcy Ave,Broadway & Whipple St
19907,39,MALE,00:08:48,E 20 St & FDR Drive,1 Ave & E 30 St
22052,70,MALE,00:08:53,W 43 St & 10 Ave,9 Ave & W 22 St
16648,47,MALE,00:11:02,E 55 St & 3 Ave,W 59 St & 10 Ave
19892,58,MALE,00:10:14,Lexington Ave & E 29 St,8 Ave & W 31 St
24028,50,FEMALE,00:10:40,Madison St & Clinton St,E 4 St & 2 Ave
22680,69,FEMALE,00:21:18,Carmine St & 6 Ave,South St & Whitehall St
23961,34,MALE,00:17:50,DeKalb Ave & Hudson Ave,Madison St & Clinton St
18819,61,MALE,00:25:55,Fulton St & Broadway,DeKalb Ave & Hudson Ave
15969,64,MALE,00:16:01,Madison St & Clinton St,Mott St & Prince St
16500,36,FEMALE,00:29:20,W 46 St & 11 Ave,Lafayette St & E 8 St
16310,65,MALE,00:23:13,E 20 St & FDR Drive,Fulton St & Broadway
23254,30,FEMALE,00:19:06,Clermont Ave & Park Ave,Forsyth St & Canal St
24117,43,MALE,00:16:54,E 20 St & FDR Drive,Allen St & Hester St
21623,62,MALE,00:12:57,W 38 St & 8 Ave,Bank St & Hudson St
21672,53,MALE,00:18:36,Metropolitan Ave & Meeker Ave,Lafayette Ave & Classon Ave
24083,42,MALE,00:19:23,1 Ave & E 78 St,W 27 St & 7 Ave
24219,27,MALE,00:09:40,E 9 St & Avenue C,Clinton St & Grand St
22957,62,MALE,00:08:26,W 33 St & 7 Ave,1 Ave & E 30 St
22230,67,FEMALE,00:10:15,W 13 St & 5 Ave,E 14 St & Avenue B
17724,43,MALE,00:08:59,St Marks Pl & 1 Ave,Greenwich Ave & 8 Ave
20585,56,MALE,00:12:15,Queens Plaza North & Crescent St,1 Ave & E 68 St
14732,49,FEMALE,00:15:44,Rivington St & Chrystie St,Catherine St & Monroe St
20296,67,FEMALE,00:13:23,Centre St & Chambers St,Bank St & Washington St
23643,35,MALE,00:15:27,W 13 St & 6 Ave,Spruce St & Nassau St
16484,39,FEMALE,00:11:42,Columbus Ave & W 72 St,E 72 St & York Ave
22562,53,MALE,00:09:58,Norfolk St & Broome St,Front St & Maiden Ln
22105,52,MALE,00:10:36,Watts St & Greenwich St,Allen St & Hester St
23284,49,MALE,00:23:46,Vesey Pl & River Terrace,8 Ave & W 31 St
21640,70,MALE,00:23:57,Carlton Ave & Park Ave,Pike St & E Broadway
15861,41,MALE,00:10:28,Grand Army Plaza & Central Park S,Broadway & W 32 St
23961,72,MALE,00:08:59,Madison St & Clinton St,Old Slip & Front St
21400,61,MALE,00:09:38,Avenue D & E 3 St,Pike St & Monroe St
18141,38,MALE,00:10:09,W 38 St & 8 Ave,E 33 St & 2 Ave
18973,61,MALE,00:09:54,Sullivan St & Washington Sq,Broadway & W 24 St
16498,39,FEMALE,00:13:12,St Marks Pl & 2 Ave,Canal St & Rutgers St
14789,55,FEMALE,00:11:46,W 39 St & 9 Ave,FDR Drive & E 35 St
20185,63,MALE,00:38:02,E 41 St & Madison Ave,Central Park S & 6 Ave
24030,66,FEMALE,00:08:22,Columbia St & Rivington St,6 Ave & Broome St
24244,36,MALE,00:15:05,E 25 St & 2 Ave,Broadway & W 60 St
16742,53,FEMALE,00:18:20,W 20 St & 7 Ave,Columbia St & Rivington St
23732,39,FEMALE,00:11:38,W 20 St & 7 Ave,1 Ave & E 30 St
24160,75,MALE,00:12:50,MacDougal St & Washington Sq,West St & Chambers St
22455,54,FEMALE,00:09:49,1 Ave & E 15 St,Canal St & Rutgers St
22211,56,MALE,00:11:07,E 20 St & FDR Drive,Cleveland Pl & Spring St
23534,35,MALE,00:17:49,Columbia St & Rivington St,6 Ave & W 33 St
16253,46,FEMALE,00:13:01,Leonard St & Boerum St,Nassau Ave & Russell St
23016,30,MALE,00:10:19,E 20 St & FDR Drive,Henry St & Grand St
16411,46,FEMALE,00:13:08,St Marks Pl & 1 Ave,Broadway & W 32 St
15690,32,MALE,00:14:21,E 33 St & 2 Ave,Bank St & Washington St
20843,55,FEMALE,00:27:00,FDR Drive & E 35 St,5 Ave & E 78 St
16357,59,MALE,00:09:10,Sullivan St & Washington Sq,E 6 St & Avenue B
23643,36,MALE,00:51:42,Spruce St & Nassau St,Madison St & Montgomery St
21335,64,FEMALE,00:12:41,W 43 St & 10 Ave,W 25 St & 6 Ave
18367,40,MALE,00:11:47,Avenue D & E 3 St,E 12 St & 3 Ave
17788,43,MALE,00:13:51,MacDougal St & Washington Sq,Vesey Pl & River Terrace
22860,43,MALE,00:15:03,W 52 St & 9 Ave,E 20 St & 2 Ave
17838,38,MALE,00:13:36,Suffolk St & Stanton St,Perry St & Bleecker St
14686,54,MALE,00:09:42,Grand Army Plaza & Central Park S,W 39 St & 9 Ave
20185,63,MALE,00:09:39,Central Park S & 6 Ave,E 41 St & Madison Ave
24314,36,FEMALE,00:08:45,Avenue D & E 3 St,Lafayette St & E 8 St
17375,48,MALE,00:23:04,W 70 St & Amsterdam Ave,E 20 St & 2 Ave
21533,43,MALE,00:25:04,Centre St & Chambers St,E 4 St & 2 Ave
23577,46,MALE,00:35:51,E 85 St & York Ave,Canal St & Rutgers St
23237,67,FEMALE,00:21:46,Columbia St & Rivington St,Bushwick Ave & Powers St
17966,41,MALE,00:12:03,E 20 St & 2 Ave,E 55 St & 2 Ave
23283,45,MALE,00:18:48,6 Ave & W 33 St,Queens Plaza North & Crescent St
24342,88,MALE,00:19:17,W 26 St & 10 Ave,Harrison St & Hudson St
19606,66,MALE,00:10:43,E 84 St & 1 Ave,Lexington Ave & E 63 St
19625,35,MALE,00:10:45,Centre St & Chambers St,Division St & Bowery
24095,47,MALE,00:15:24,W 42 St & 8 Ave,W 52 St & 11 Ave
21549,30,FEMALE,00:27:02,Bond St & Schermerhorn St,South End Ave & Liberty St
23999,47,MALE,00:17:39,Fulton St & William St,W 20 St & 8 Ave
18692,61,FEMALE,00:16:44,York St & Jay St,Elizabeth St & Hester St
20843,55,FEMALE,00:31:53,5 Ave & E 78 St,Central Park West & W 68 St
24314,57,FEMALE,00:09:43,Lafayette St & E 8 St,Franklin St & W Broadway
24255,33,FEMALE,00:11:21,Lexington Ave & E 29 St,W 20 St & 11 Ave
22455,64,FEMALE,00:41:54,Madison St & Montgomery St,Broadway & W 60 St
15640,35,MALE,00:11:06,W 43 St & 10 Ave,E 58 St & 3 Ave
22052,58,MALE,00:09:27,9 Ave & W 22 St,Greenwich St & W Houston St
17553,49,MALE,00:14:19,E 5 St & Avenue C,Elizabeth St & Hester St
23016,30,MALE,00:11:30,Henry St & Grand St,1 Ave & E 18 St
21357,51,MALE,00:14:36,Little West St & 1 Pl,W 4 St & 7 Ave S
19002,42,FEMALE,00:16:22,South End Ave & Liberty St,E 11 St & Broadway
19556,70,MALE,00:09:54,Bank St & Washington St,W 26 St & 8 Ave
23490,37,MALE,00:14:02,E 27 St & 1 Ave,Elizabeth St & Hester St
23677,56,FEMALE,00:24:13,West Thames St,10 Ave & W 28 St
23092,58,MALE,00:19:09,S 3 St & Bedford Ave,W 21 St & 6 Ave
23704,52,MALE,00:14:34,E 20 St & FDR Drive,6 Ave & W 33 St
23266,41,MALE,00:08:47,E 23 St & 1 Ave,E 39 St & 3 Ave
18813,51,MALE,00:38:13,Broadway & Battery Pl,W 14 St & The High Line
21988,42,MALE,00:08:38,W 22 St & 8 Ave,E 23 St & 1 Ave
22465,71,MALE,00:10:20,Lexington Ave & E 29 St,E 48 St & 5 Ave
17954,52,FEMALE,00:12:42,W 52 St & 11 Ave,8 Ave & W 33 St
18422,47,FEMALE,00:22:24,E 11 St & 1 Ave,St Marks Pl & 1 Ave
23139,52,FEMALE,00:13:06,Columbia St & Rivington St,Elizabeth St & Hester St
23019,42,MALE,00:20:17,E 23 St & 1 Ave,1 Ave & E 15 St
20605,35,MALE,00:11:05,E 27 St & 1 Ave,E 53 St & Lexington Ave
23541,69,MALE,00:28:14,E 84 St & Park Ave,Broadway & W 60 St
15265,47,MALE,00:13:45,W 84 St & Columbus Ave,E 77 St & 3 Ave
17691,45,FEMALE,00:19:25,W 46 St & 11 Ave,E 33 St & 5 Ave
19950,65,MALE,00:11:13,Maiden Ln & Pearl St,Allen St & E Houston St
16169,33,MALE,00:15:46,8 Ave & W 31 St,Mercer St & Bleecker St
22307,42,MALE,00:15:58,W 27 St & 7 Ave,1 Ave & E 68 St
22973,46,MALE,00:11:21,Norfolk St & Broome St,1 Ave & E 30 St
17900,37,MALE,00:13:10,Barclay St & Church St,Norfolk St & Broome St
21591,37,MALE,00:28:04,E 84 St & 1 Ave,Broadway & E 14 St
21999,55,FEMALE,00:10:59,Pike St & Monroe St,E 6 St & Avenue B
24183,48,MALE,00:09:55,W 84 St & Columbus Ave,W 49 St & 8 Ave
23273,45,FEMALE,00:10:49,St James Pl & Oliver St,E 6 St & Avenue B
23732,37,FEMALE,00:09:36,1 Ave & E 30 St,W 20 St & 7 Ave
20843,55,FEMALE,00:11:58,Central Park West & W 68 St,W 39 St & 9 Ave
22487,40,MALE,00:27:40,W 26 St & 10 Ave,11 Ave & W 27 St
23906,57,FEMALE,00:10:46,E 3 St & 1 Ave,W 13 St & 6 Ave
23230,48,MALE,00:23:23,Cleveland Pl & Spring St,Mott St & Prince St
24122,59,MALE,00:16:08,E 5 St & Avenue C,Lispenard St & Broadway
22594,27,MALE,00:15:55,Canal St & Rutgers St,E 9 St & Avenue C
